,RF1,RF2,RF3,RF4,RF5,RF6,RF7,RF8,RF9,RF10,RF11,RF12,RF13,RF14,RF15,Hosp_rate,Hosp_rate.lci,Hosp_rate.uci,Hosp_Prob1,Hosp_Prob.lci,Hosp_Prob.uci,Hosp_Prob
11682,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0.109,0.046,0.256,0.103269583,0.044958038,0.225858031,10.33
11683,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0.265,0.104,0.699,0.23279405,0.098774703,0.502917863,23.28
11684,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0.356,0.139,0.888,0.29952738,0.129771972,0.588522114,29.95
11685,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0.16,0.069,0.399,0.147856211,0.06667332,0.329009299,14.79
11686,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0.218,0.091,0.511,0.195874558,0.086982289,0.400104617,19.59
11687,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0.523,0.211,1.401,0.407260341,0.190225933,0.75364951,40.73
11688,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0.706,0.277,1.803,0.506385287,0.241945503,0.835196265,50.64
11689,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0.148,0.058,0.398,0.137568885,0.056350053,0.328337972,13.76
11690,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0.203,0.079,0.496,0.183721759,0.075960076,0.391038359,18.37
11691,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0.494,0.179,1.371,0.389819217,0.163894101,0.74614702,38.98
11692,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0.666,0.242,1.746,0.486240489,0.214943822,0.825529569,48.62
11693,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0.298,0.116,0.789,0.25769866,0.109524777,0.545701133,25.77
11694,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0.402,0.157,0.988,0.331019254,0.145295941,0.627679412,33.1
11695,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0.981,0.362,2.717,0.625064025,0.303717632,0.933927325,62.51
11696,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1.329,0.486,3.526,0.735258129,0.384918193,0.97057763,73.53
11697,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0.114,0.049,0.278,0.107742044,0.04781887,0.242703178,10.77
11698,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0.153,0.065,0.361,0.141870278,0.062932537,0.303021002,14.19
11699,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0.367,0.146,1.003,0.307190355,0.135842297,0.633222543,30.72
11700,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0.504,0.195,1.243,0.395890617,0.177165342,0.711482634,39.59
11701,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0.227,0.098,0.567,0.203079218,0.093351096,0.432775438,20.31
11702,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0.306,0.128,0.719,0.263613381,0.120146621,0.512760748,26.36
11703,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0.738,0.293,1.969,0.521930902,0.253977859,0.860403617,52.19
11704,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1.002,0.392,2.503,0.632855582,0.324295886,0.918160887,63.29
11705,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0.209,0.08,0.552,0.188604764,0.076883654,0.424202936,18.86
11706,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0.285,0.111,0.684,0.247985746,0.105061251,0.495405428,24.8
11707,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0.695,0.245,1.926,0.500925552,0.217295462,0.854270046,50.09
11708,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0.936,0.352,2.482,0.607806524,0.296719878,0.916424093,60.78
11709,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0.417,0.161,1.088,0.34097908,0.148707929,0.6631104,34.1
11710,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0.57,0.218,1.369,0.434474561,0.195874558,0.745638806,43.45
11711,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1.384,0.496,3.839,0.749425751,0.391038359,0.978484894,74.94
11712,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1.861,0.685,4.9,0.844482964,0.49590977,0.992553417,84.45
11713,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0.056,0.025,0.13,0.054460864,0.024690088,0.121904569,5.45
11714,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0.076,0.035,0.164,0.073183793,0.034394584,0.151257978,7.32
11715,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0.183,0.078,0.442,0.167231844,0.075035573,0.357250365,16.72
11716,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0.247,0.107,0.583,0.218859306,0.101474327,0.441778812,21.89
11717,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0.112,0.05,0.261,0.105955742,0.048770575,0.22971908,10.6
11718,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0.152,0.068,0.332,0.141011719,0.065739526,0.282512677,14.1
11719,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0.365,0.155,0.878,0.305803349,0.143584823,0.584386692,30.58
11720,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0.495,0.213,1.167,0.390429093,0.191843863,0.68870056,39.04
11721,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0.104,0.043,0.249,0.098774703,0.04208861,0.220420027,9.88
11722,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0.143,0.06,0.324,0.133245931,0.058235466,0.276749758,13.32
11723,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0.343,0.138,0.893,0.290361788,0.128901308,0.590574368,29.04
11724,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0.462,0.185,1.117,0.36997766,0.168895716,0.672739896,37
11725,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0.208,0.083,0.501,0.187792963,0.079648853,0.394075568,18.78
11726,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0.284,0.12,0.655,0.247233355,0.113079563,0.480557937,24.72
11727,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0.683,0.265,1.786,0.494900581,0.23279405,0.832370652,49.49
11728,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0.919,0.367,2.237,0.601082241,0.307190355,0.893221641,60.11
11729,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0.078,0.035,0.18,0.075035573,0.034394584,0.164729789,7.5
11730,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0.107,0.048,0.234,0.101474327,0.046866213,0.208638184,10.15
11731,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0.259,0.109,0.623,0.228176977,0.103269583,0.463666977,22.82
11732,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0.352,0.153,0.797,0.296719878,0.141870278,0.549321025,29.67
11733,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0.158,0.07,0.359,0.146150218,0.06760618,0.301625649,14.62
11734,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0.213,0.096,0.47,0.191843863,0.091535984,0.374997732,19.18
11735,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0.513,0.218,1.239,0.401303208,0.195874558,0.710326253,40.13
11736,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0.696,0.296,1.637,0.501424377,0.256212572,0.805437144,50.14
11737,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0.147,0.058,0.349,0.136706023,0.056350053,0.29460687,13.67
11738,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0.201,0.082,0.453,0.182087568,0.078728041,0.364281866,18.21
11739,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0.487,0.188,1.237,0.385532967,0.171385293,0.709746326,38.55
11740,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0.651,0.256,1.547,0.478476008,0.225858031,0.787114326,47.85
11741,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0.293,0.114,0.704,0.253977859,0.107742044,0.50539707,25.4
11742,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0.397,0.164,0.92,0.327665974,0.151257978,0.601480959,32.77
11743,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0.966,0.362,2.471,0.619397593,0.303717632,0.915499684,61.94
11744,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1.294,0.508,3.089,0.725828101,0.398302228,0.954452521,72.58
11745,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0.086,0.037,0.213,0.082405769,0.036323865,0.191843863,8.24
11746,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0.116,0.048,0.271,0.109524777,0.046866213,0.237383504,10.95
11747,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0.282,0.112,0.747,0.245726315,0.105955742,0.52621422,24.57
11748,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0.378,0.147,0.962,0.314769499,0.136706023,0.617872135,31.48
11749,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0.171,0.073,0.43,0.157178427,0.07039917,0.349490905,15.72
11750,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0.231,0.096,0.543,0.206260534,0.091535984,0.418997373,20.63
11751,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0.559,0.23,1.523,0.428219441,0.205466397,0.781943265,42.82
11752,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0.756,0.298,1.907,0.530459161,0.25769866,0.851474705,53.05
11753,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0.158,0.061,0.428,0.146150218,0.05917676,0.348188585,14.62
11754,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0.215,0.083,0.514,0.19345856,0.079648853,0.401901606,19.35
11755,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0.523,0.191,1.484,0.407260341,0.173867412,0.773271044,40.73
11756,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0.703,0.263,1.868,0.50490222,0.231258103,0.845567782,50.49
11757,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0.318,0.121,0.846,0.272397212,0.11396604,0.570871984,27.24
11758,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0.432,0.164,1.045,0.350790623,0.151257978,0.648308181,35.08
11759,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1.043,0.383,2.92,0.647604093,0.318187101,0.946066313,64.76
11760,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1.405,0.518,3.777,0.754632944,0.404289221,0.977108738,75.46
11761,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0.121,0.052,0.293,0.11396604,0.050671133,0.253977859,11.4
11762,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0.164,0.069,0.38,0.151257978,0.06667332,0.316138591,15.13
11763,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0.395,0.157,1.074,0.326319961,0.145295941,0.658360776,32.63
11764,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0.541,0.213,1.352,0.417834205,0.191843863,0.741277702,41.78
11765,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0.243,0.105,0.604,0.215728486,0.099675477,0.453379226,21.57
11766,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0.326,0.135,0.765,0.278194813,0.126284088,0.534666069,27.82
11767,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0.79,0.317,2.116,0.546155205,0.271669245,0.879487283,54.62
11768,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1.069,0.417,2.691,0.656648303,0.34097908,0.932186908,65.66
11769,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0.22,0.085,0.588,0.197481202,0.081487716,0.444562951,19.75
11770,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0.305,0.116,0.724,0.262876626,0.109524777,0.515190864,26.29
11771,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0.737,0.26,2.065,0.521452594,0.228948414,0.873181709,52.15
11772,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0.998,0.372,2.614,0.631384064,0.310645757,0.926759007,63.14
11773,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0.444,0.169,1.158,0.358534579,0.155491097,0.685886219,35.85
11774,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0.611,0.231,1.441,0.45719221,0.206260534,0.763309051,45.72
11775,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1.475,0.533,4.106,0.771221273,0.413158199,0.983526463,77.12
11776,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1.978,0.747,5.186,0.861654348,0.52621422,0.994405661,86.17
11777,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.056,0.031,0.106,0.054460864,0.030524427,0.100575352,5.45
11778,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0.076,0.042,0.132,0.073183793,0.041130219,0.123659005,7.32
11779,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.187,0.096,0.365,0.170556264,0.091535984,0.305803349,17.06
11780,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0.249,0.129,0.469,0.220420027,0.121026034,0.374372417,22.04
11781,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0.112,0.061,0.21,0.105955742,0.05917676,0.189415754,10.6
11782,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0.151,0.081,0.265,0.140152301,0.077806309,0.23279405,14.02
11783,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0.373,0.19,0.73,0.311334767,0.173040866,0.51809101,31.13
11784,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0.497,0.254,0.954,0.391647016,0.224308198,0.614802851,39.16
11785,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0.106,0.054,0.209,0.100575352,0.052567893,0.188604764,10.06
11786,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0.14,0.072,0.276,0.130641765,0.069469104,0.241187069,13.06
11787,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0.345,0.166,0.752,0.291779647,0.152953766,0.528577236,29.18
11788,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0.466,0.223,0.952,0.372492716,0.199885151,0.614031686,37.25
11789,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0.211,0.108,0.42,0.190225933,0.102372404,0.34295318,19.02
11790,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0.279,0.141,0.557,0.243460097,0.131510688,0.427074736,24.35
11791,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0.683,0.327,1.479,0.494900581,0.278916257,0.77213456,49.49
11792,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0.92,0.44,1.897,0.601480959,0.355963579,0.849982001,60.15
11793,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0.08,0.044,0.146,0.076883654,0.043046043,0.135842297,7.69
11794,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0.106,0.058,0.187,0.100575352,0.056350053,0.170556264,10.06
11795,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0.264,0.133,0.507,0.23202646,0.124534908,0.39770023,23.2
11796,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0.351,0.18,0.666,0.296016246,0.164729789,0.486240489,29.6
11797,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0.157,0.086,0.293,0.145295941,0.082405769,0.253977859,14.53
11798,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0.21,0.114,0.378,0.189415754,0.107742044,0.314769499,18.94
11799,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0.524,0.262,1.035,0.407852784,0.230488976,0.644773619,40.79
11800,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0.698,0.351,1.338,0.502420532,0.296016246,0.737630116,50.24
11801,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0.148,0.076,0.296,0.137568885,0.073183793,0.256212572,13.76
11802,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0.197,0.099,0.39,0.178809367,0.094257292,0.322943126,17.88
11803,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0.485,0.228,1.059,0.384302803,0.20387574,0.653197561,38.43
11804,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0.651,0.314,1.334,0.478476008,0.269480972,0.736578535,47.85
11805,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0.294,0.149,0.593,0.254723509,0.138430885,0.447333205,25.47
11806,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0.391,0.193,0.785,0.323619844,0.175518026,0.543880298,32.36
11807,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0.966,0.45,2.105,0.619397593,0.362371848,0.878154326,61.94
11808,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1.298,0.616,2.686,0.726922598,0.459899475,0.931846993,72.69
11809,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0.087,0.043,0.18,0.083322904,0.04208861,0.164729789,8.33
11810,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0.117,0.059,0.233,0.110414807,0.057293231,0.207846426,11.04
11811,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0.292,0.13,0.615,0.253231464,0.121904569,0.459359105,25.32
11812,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0.384,0.18,0.814,0.318868573,0.164729789,0.556917812,31.89
11813,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0.173,0.084,0.368,0.158862385,0.080568744,0.307882818,15.89
11814,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0.234,0.114,0.471,0.208638184,0.107742044,0.375622422,20.86
11815,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0.583,0.257,1.234,0.441778812,0.226631786,0.708874257,44.18
11816,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0.761,0.36,1.624,0.532801006,0.302323674,0.802891315,53.28
11817,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0.162,0.074,0.359,0.149558795,0.071328306,0.301625649,14.96
11818,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0.215,0.102,0.468,0.19345856,0.096970448,0.373746476,19.35
11819,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0.537,0.225,1.246,0.415500878,0.201483781,0.712346889,41.55
11820,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0.706,0.321,1.601,0.506385287,0.274576749,0.798305278,50.64
11821,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0.326,0.147,0.714,0.278194813,0.136706023,0.510318451,27.82
11822,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0.427,0.2,0.934,0.347536448,0.181269247,0.607021352,34.75
11823,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1.068,0.439,2.508,0.656304779,0.35531922,0.918569062,65.63
11824,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1.419,0.647,3.168,0.758044148,0.476385734,0.957912311,75.8
11825,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0.123,0.059,0.257,0.115736337,0.057293231,0.226631786,11.57
11826,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0.164,0.081,0.336,0.151257978,0.077806309,0.285376894,15.13
11827,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0.41,0.184,0.882,0.33634975,0.168064196,0.586045825,33.63
11828,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0.539,0.255,1.151,0.416668708,0.225083502,0.683679709,41.67
11829,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0.244,0.117,0.515,0.216512366,0.110414807,0.402499405,21.65
11830,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0.329,0.163,0.664,0.280356983,0.150408812,0.485211942,28.04
11831,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0.812,0.365,1.752,0.556030761,0.305803349,0.826573257,55.6
11832,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1.07,0.494,2.327,0.656991483,0.389819217,0.902411927,65.7
11833,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0.228,0.104,0.511,0.20387574,0.098774703,0.400104617,20.39
11834,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0.302,0.143,0.664,0.260661935,0.133245931,0.485211942,26.07
11835,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0.754,0.314,1.759,0.52951914,0.269480972,0.827783005,52.95
11836,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0.993,0.45,2.234,0.629536369,0.362371848,0.892900825,62.95
11837,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0.455,0.206,1.021,0.365552032,0.186166924,0.639765475,36.56
11838,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0.597,0.281,1.322,0.449539457,0.244971665,0.733398435,44.95
11839,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1.506,0.615,3.508,0.778204612,0.459359105,0.970043232,77.82
11840,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,2.003,0.9,4.458,0.865070114,0.59343034,0.988414489,86.51
11841,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0.06,0.033,0.112,0.058235466,0.03246144,0.105955742,5.82
11842,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0.08,0.045,0.142,0.076883654,0.044002518,0.132378744,7.69
11843,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0.198,0.101,0.387,0.179630147,0.096066967,0.320908905,17.96
11844,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0.267,0.136,0.502,0.234326929,0.127157368,0.394681189,23.43
11845,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0.12,0.065,0.225,0.113079563,0.062932537,0.201483781,11.31
11846,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0.159,0.087,0.282,0.147003641,0.083322904,0.245726315,14.7
11847,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0.396,0.201,0.768,0.326993304,0.182087568,0.536059979,32.7
11848,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0.531,0.272,1.013,0.411983341,0.238145739,0.63687204,41.2
11849,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0.112,0.058,0.224,0.105955742,0.056350053,0.200684866,10.6
11850,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0.149,0.077,0.299,0.138430885,0.074110146,0.258440591,13.84
11851,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0.369,0.174,0.793,0.30857459,0.159703102,0.547514699,30.86
11852,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0.494,0.233,1.023,0.389819217,0.207846426,0.640485224,38.98
11853,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0.223,0.114,0.449,0.199885151,0.107742044,0.361733901,19.99
11854,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0.296,0.151,0.598,0.256212572,0.140152301,0.450089642,25.62
11855,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0.732,0.345,1.58,0.519053865,0.291779647,0.794024902,51.91
11856,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0.99,0.479,2.039,0.628423309,0.380597515,0.869841195,62.84
11857,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0.085,0.047,0.16,0.081487716,0.045912602,0.147856211,8.15
11858,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0.112,0.062,0.201,0.105955742,0.060117113,0.182087568,10.6
11859,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0.279,0.143,0.543,0.243460097,0.133245931,0.418997373,24.35
11860,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0.374,0.196,0.724,0.312023088,0.177987765,0.515190864,31.2
11861,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0.169,0.092,0.32,0.155491097,0.08789485,0.273850963,15.55
11862,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0.223,0.12,0.395,0.199885151,0.113079563,0.326319961,19.99
11863,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0.56,0.28,1.098,0.428790936,0.244216259,0.666462508,42.88
11864,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0.748,0.38,1.438,0.526687769,0.316138591,0.762597912,52.67
11865,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0.157,0.081,0.317,0.145295941,0.077806309,0.271669245,14.53
11866,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0.209,0.104,0.425,0.188604764,0.098774703,0.346230215,18.86
11867,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0.516,0.24,1.122,0.403096607,0.213372139,0.674372113,40.31
11868,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0.695,0.329,1.431,0.500925552,0.280356983,0.760930267,50.09
11869,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0.314,0.159,0.644,0.269480972,0.147003641,0.474812533,26.95
11870,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0.418,0.209,0.866,0.341637772,0.188604764,0.579369288,34.16
11871,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1.028,0.471,2.219,0.642278311,0.375622422,0.891282228,64.23
11872,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1.386,0.655,2.86,0.749926399,0.480557937,0.94273124,74.99
11873,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0.093,0.045,0.19,0.0888065,0.044002518,0.173040866,8.88
11874,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0.125,0.062,0.249,0.117503097,0.060117113,0.220420027,11.75
11875,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0.311,0.14,0.675,0.267286124,0.130641765,0.490843579,26.73
11876,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0.411,0.197,0.868,0.337013068,0.178809367,0.580209709,33.7
11877,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0.186,0.089,0.378,0.169726405,0.085154426,0.314769499,16.97
11878,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0.248,0.123,0.499,0.219640057,0.115736337,0.392862506,21.96
11879,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0.615,0.274,1.341,0.459359105,0.239667925,0.738416046,45.94
11880,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0.815,0.388,1.747,0.557360673,0.321587657,0.825703952,55.74
11881,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0.173,0.077,0.372,0.158862385,0.074110146,0.310645757,15.89
11882,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0.229,0.109,0.508,0.204671466,0.103269583,0.398302228,20.47
11883,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0.568,0.238,1.331,0.433342379,0.211797309,0.735787084,43.33
11884,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0.765,0.333,1.711,0.534666069,0.283229806,0.819314983,53.47
11885,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0.344,0.155,0.755,0.291071072,0.143584823,0.529989385,29.11
11886,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0.456,0.213,1.037,0.366186163,0.191843863,0.645483362,36.62
11887,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1.132,0.466,2.669,0.677612164,0.372492716,0.930678488,67.76
