,RF1,RF2,RF3,RF4,RF5,RF6,RF7,RF8,RF9,RF10,RF11,RF12,RF13,RF14,RF15,est,lci,uci
22364,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,417.662,98.946,1529.796
22365,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,184.783,49.045,602.728
22366,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,249.121,63.887,856.961
22367,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,616.984,153.948,2108.671
22368,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,821.945,196.16,3044.334
22369,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,54.066,15.137,200.107
22370,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,74.173,19.339,286.75
22371,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,177.219,46.872,695.246
22372,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,241.873,58.523,952.464
22373,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,107.204,30.443,396.41
22374,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,147.628,39.504,574.681
22375,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,350.664,92.644,1367.097
22376,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,477.609,115.937,1920.498
22377,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,100.32,27.205,391.318
22378,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,136.174,35.065,541.181
22379,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,335.42,80.559,1379.031
22380,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,446.066,104.883,1819.159
22381,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,198.613,54.484,799.228
22382,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,269.033,67.938,1100.707
22383,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,673.366,157.965,2714.29
22384,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,886.167,214.836,3638.292
22385,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,75.812,21.168,286.708
22386,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,103.769,27.333,399.176
22387,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,247.91,64.196,980.095
22388,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,338.502,83.872,1381.573
22389,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,150.681,41.912,560.338
22390,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,208.382,55.146,804.284
22391,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,490.931,129.568,1972.087
22392,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,663.492,163.803,2744.658
22393,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,139.538,37.801,544.366
22394,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,190.417,48.449,780.497
22395,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,469.49,112.193,1915.355
22396,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,624.494,146.849,2584.157
22397,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,276.875,73.878,1084.867
22398,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,378.69,92.756,1532.709
22399,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,936.467,226.186,3758.883
22400,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1243.065,301.055,5097.289
22401,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,39.084,11.204,126.405
22402,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,51.947,14.37,185.282
22403,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,130.832,34.27,432.339
22404,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,170.899,46.495,642.538
22405,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,77.424,22.572,251.235
22406,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,103.013,28.833,361.202
22407,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,258.488,68.646,852.661
22408,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,341.877,91.081,1292.495
22409,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,73.062,19.276,237.676
22410,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,96.179,24.412,339.101
22411,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,240.735,61.795,867.74
22412,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,322.571,75.409,1160.79
22413,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,144.664,39.283,478.135
22414,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,190.732,49.237,702.602
22415,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,480.875,121.58,1750.997
22416,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,642.353,155.689,2332.315
22417,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,55.034,16.347,177.559
22418,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,72.528,20.718,262.172
22419,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,183.396,49.491,609.02
22420,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,240.002,62.496,887.544
22421,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,109.209,32.922,345.838
22422,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,143.411,40.726,510.056
22423,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,365.521,96.748,1192.669
22424,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,481.875,128.277,1769.703
22425,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,102.736,26.976,336.268
22426,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,134.382,34.707,484.689
22427,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,337.376,85.54,1207.356
22428,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,454.751,107.366,1671.973
22429,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,204.597,54.853,675.624
22430,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,266.285,70.058,958.715
22431,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,678.564,168.77,2387.357
22432,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,897.946,211.229,3314.488
22433,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,59.26,16.472,215.704
22434,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,80.081,21.345,313.512
22435,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,193.345,50.815,759.636
22436,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,261.366,64.963,1071.06
22437,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,116.658,33.24,437.379
22438,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,159.309,42.135,643.963
22439,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,383.509,101.875,1533.823
22440,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,515.11,130.759,2156.684
22441,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,110.871,29.559,439.461
22442,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,149.232,39.254,624.032
22443,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,361.711,90.297,1522.502
22444,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,487.971,115.966,2091.477
22445,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,218.511,59.206,876.249
22446,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,296.563,76.249,1260.689
22447,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,721.104,177.103,3016.61
22448,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,966.576,233.532,4116.766
22449,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,82.583,23.453,302.486
22450,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,112.405,29.043,442.133
22451,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,271.058,73.737,1084.734
22452,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,366.105,90.477,1510.045
22453,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,163.651,47.267,626.168
22454,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,222.945,59.094,907.849
22455,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,538.749,139.201,2136.278
22456,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,723.606,183.581,3071.201
22457,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,155.877,42.526,618.339
22458,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,207.729,52.131,849.078
22459,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,509.327,126.507,2138.832
22460,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,681.765,162.457,2941.511
22461,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,307.831,84.052,1232.831
22462,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,415.963,101.617,1710.422
22463,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1014.126,247.462,4233.031
22464,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1362.486,328.225,5842.266
22465,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,41.937,11.76,133.272
22466,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,55.553,15.248,190.471
22467,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,139.265,38.392,470.376
22468,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,181.863,47.446,680.945
22469,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,83.733,23.709,269.001
22470,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,110.758,30.143,380.603
22471,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,277.201,76.931,924.369
22472,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,363.489,94.472,1339.868
22473,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,77.807,20.529,257.399
22474,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,103.261,25.82,357.531
22475,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,257.596,65.219,931.637
22476,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,344.077,81.625,1285.993
22477,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,154.849,41.474,519.367
22478,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,205.308,51.824,725.595
22479,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,509.03,130.255,1795.351
22480,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,680.158,162.18,2547.872
22481,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,59.142,17.18,190.362
22482,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,77.425,21.141,266.728
22483,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,195.873,51.8,649.369
22484,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,257.291,66.868,951.114
22485,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,117.206,33.825,378.806
22486,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,154.822,43.271,537.368
22487,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,393.216,104.114,1298.643
22488,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,513.719,136.234,1883.426
22489,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,108.266,28.841,365.843
22490,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,145.276,36.192,505.6
22491,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,361.135,89.412,1266.711
22492,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,487.425,114.45,1802.913
22493,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,214.547,58.174,717.794
22494,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,289.193,73.759,1014.092
22495,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,719.875,176.53,2498.51
22496,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,960.065,229.005,3566.581
22497,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,62.707,17.711,229.71
22498,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,86.465,22.383,329.645
22499,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,206.601,55.124,809.626
22500,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,282.048,66.962,1106.222
22501,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,124.115,35.461,465.018
22502,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,170.723,45.84,657.722
22503,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,410.389,107.685,1607.578
22504,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,555.65,136.661,2320.999
22505,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,117.169,31.871,453.935
22506,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,158.81,41.41,649.678
22507,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,388.973,94.514,1588.482
22508,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,517.23,122.846,2138.266
22509,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,231.982,63.587,921.94
22510,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,312.409,81.481,1315.353
22511,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,775.749,184.983,3144.09
22512,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1036.136,249.024,4286.118
22513,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,88.563,24.662,321.591
22514,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,121.564,31.229,465.084
22515,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,290.945,75.242,1143.904
22516,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,396.454,98.387,1617.396
22517,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,175.632,49.026,656.546
22518,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,241.825,62.832,936.577
22519,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,579.68,150.153,2306.546
22520,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,773.023,195.501,3320.203
22521,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,164.632,44.119,644.252
22522,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,223.665,56.02,902.154
22523,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,548.902,132.631,2185.341
22524,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,731.749,173.639,3094.822
22525,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,324.182,86.196,1280.568
22526,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,440.983,110.061,1839.519
22527,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1088.405,262.199,4346.769
22528,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1457.471,358.038,6103.164
22529,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.063,3.368,18.916
22530,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,10.915,4.194,28.298
22531,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,26.847,9.671,66.548
22532,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,36.216,12.614,95.604
22533,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,16.114,6.797,37.858
22534,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,21.802,8.5,55.611
22535,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,52.968,19.594,132.646
22536,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,71.628,25.367,191.376
22537,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,15.29,5.64,37.003
22538,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,20.108,7.271,54.678
22539,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,50.049,17.294,126.516
22540,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,67.786,21.988,191.646
22541,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,30.232,11.347,75.136
22542,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,40.158,14.555,109.574
22543,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,99.843,35.063,252.515
22544,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,134.17,43.658,380.432
22545,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,11.23,4.752,26.509
22546,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,15.27,5.877,40.231
22547,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,37.572,13.516,96.472
22548,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,51.074,17.136,139.844
22549,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,22.358,9.685,53.03
22550,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,30.272,11.761,78.715
22551,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,74.216,27.09,192.032
22552,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,100.994,34.57,276.513
22553,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,21.191,7.972,52.384
22554,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,28.505,10.103,77.437
22555,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,69.75,24.046,177.735
22556,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,94.772,30.469,276.659
22557,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,41.829,15.972,106.851
22558,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,56.578,20.13,156.096
22559,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,139.736,48.124,356.655
22560,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,187.952,61.767,547.349
22561,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,12.366,4.518,30.748
22562,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,16.691,6.124,45.261
22563,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,40.712,13.741,109.829
22564,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,54.21,18.628,162.884
22565,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,24.565,9.373,63.5
22566,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,33.257,12.201,91.525
22567,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,81.059,27.985,224.92
22568,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,107.818,37.391,321.87
22569,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,23.221,8.167,62.731
22570,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,31.109,10.62,90.264
22571,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,75.639,24.773,228.078
22572,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,101.697,32.409,311.07
22573,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,46.114,16.161,125.628
22574,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,62.031,21.348,177.875
22575,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,151.765,50.686,440.696
22576,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,202.349,64.314,623.25
22577,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,17.359,6.359,44.65
22578,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,23.283,8.448,64.486
22579,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,56.945,19.479,159.256
22580,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,75.863,27.241,225.417
22581,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,34.62,13.042,88.959
22582,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,45.731,17.157,126.124
22583,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,113.721,40.716,320.022
22584,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,150.136,52.607,445.242
22585,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,32.183,11.571,88.613
22586,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,43.484,15.048,125.584
22587,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,106.182,34.664,319.914
22588,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,143.477,45.624,445.778
22589,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,64.631,22.764,179.258
22590,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,86.175,29.478,248.709
22591,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,211.312,69.848,622.587
22592,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,283.932,91.374,881.151
22593,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,8.638,3.639,20.504
22594,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,11.703,4.429,30.008
22595,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,28.53,10.148,70.763
22596,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,38.106,12.868,103.61
22597,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,17.245,7.262,40.548
22598,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,23.286,8.82,59.015
22599,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,56.981,20.693,139.88
22600,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,76.252,26.436,206.448
22601,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,16.114,6.008,39.614
22602,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,21.759,7.689,57.984
22603,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,53.687,18.232,134.081
22604,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,73.119,23.196,204.516
22605,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,32.154,12.08,79.877
22606,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,43.036,15.22,115.548
22607,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,106.169,35.96,270.532
22608,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,145.096,46.538,411.118
22609,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,12.04,4.949,28.6
22610,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,16.324,6.181,42.984
22611,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,40.158,14.482,102.015
22612,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,54.146,18.295,149.366
22613,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,24.097,9.953,58.042
22614,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,32.481,12.356,83.73
22615,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,79.722,29.27,200.9
22616,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,107.381,36.408,295.829
22617,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,22.812,8.648,57.157
22618,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,30.664,10.534,83.067
22619,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,74.784,25.525,189.541
22620,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,101.683,32.06,295.521
22621,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,44.989,16.848,114.412
22622,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,60.322,21.154,166.07
22623,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,149.191,51.408,379.435
22624,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,203.055,64.323,581.767
22625,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,13.152,4.921,32.832
22626,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,17.938,6.448,48.592
22627,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,43.278,14.176,118.366
22628,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,57.966,20.148,172.378
22629,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,26.156,10.129,66.844
22630,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,35.636,13.31,96.842
22631,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,86.521,29.651,238.604
22632,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,116.414,40.632,341.494
22633,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,24.744,8.662,67.104
22634,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,33.267,10.91,92.84
22635,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,80.67,25.605,239.334
22636,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,108.428,34.49,336.155
22637,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,49.011,17.097,136.632
22638,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,66.417,22.048,185.742
22639,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,160.605,51.803,482
22640,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,216.668,69.013,678.135
22641,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,18.43,6.792,47.347
22642,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,24.757,9.209,68.719
22643,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,61.054,20.616,166.386
22644,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,80.491,28.301,239.558
22645,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,36.801,13.658,95.736
22646,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,49.014,18.176,136.346
22647,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,120.852,41.881,334.066
22648,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,160.518,57.775,475.134
22649,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,34.77,12.189,93.687
22650,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,46.632,15.44,132.1
22651,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,112.316,36.125,338.223
22652,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,152.624,47.444,480.06
22653,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,69.03,24.3,189.77
22654,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,92.845,31.128,264.976
22655,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,224.917,73.145,673.553
22656,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,302.925,95.323,949.033
22657,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,9.428,3.943,21.789
22658,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,12.834,4.954,33.504
22659,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,31.009,11.28,78.953
22660,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,42.061,14.645,111.302
22661,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,18.704,7.92,43.741
22662,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,25.484,9.874,66.522
22663,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,61.994,22.839,157.325
22664,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,83.861,29.611,228.638
22665,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,17.76,6.619,43.677
22666,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,23.571,8.333,63.296
22667,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,58.382,20.024,146.876
22668,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,79.566,25.838,221.895
22669,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,35.205,13.129,86.372
22670,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,46.787,16.989,124.662
